,device,machine,device_name,n,time
80,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,3000,0.21705079078674316
81,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,3000,0.2296738624572754
82,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,3000,0.22054743766784668
83,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,3000,0.21061062812805176
84,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,3000,0.21199727058410645
85,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,3000,0.2103264331817627
86,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,3000,0.2099781036376953
87,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,3000,0.21378207206726074
88,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,3000,0.21753740310668945
89,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,3000,0.2206251621246338
90,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,4000,0.46129536628723145
91,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,4000,0.41245555877685547
92,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,4000,0.4263122081756592
93,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,4000,0.40728163719177246
94,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,4000,0.40291619300842285
95,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,4000,0.40490245819091797
96,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,4000,0.400439977645874
97,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,4000,0.39734601974487305
98,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,4000,0.40480756759643555
99,cpu,Rog Zephyrus G14,AMD RYZEN 9 4000,4000,0.39226746559143066
